0	0.37901498820717977	0.023688436762948736	-1.0035335101913294	-0.43586723643825676	-1.0612419669801034	-0.8906852222868724	0.4548179858486157	-0.5116702340796927	0.07580299764143596	
0	0.376294108706126	-0.08853979028379436	-0.9733474278531785	-0.3541591611351774	-1.1510172736893265	-0.8411280076960463	0.376294108706126	-0.1770795805675887	0.0	
5	0.2722684445545449	-0.2333729524753242	-1.069835147727382	-0.15558196831688278	-1.0112827940597382	-0.9334918099012968	0.2333729524753242	-0.42785041287142767	-0.038895492079220696	
0	0.3353717321111381	0.03530228759064612	-1.0027839755681205	-0.75017361130123	-0.9443361930497836	-1.0414174839240604	0.3618484478041227	0.2118137255438767	0.026476715692984588	
0	0.04078236951430928	-0.04078236951430928	-0.9394745041743918	-0.4078236951430928	-1.2234710854292785	-0.7748650207718764	0.12234710854292784	-0.16312947805723713	0.08156473902861856	
0	0.6426268616206846	-0.27749796297256835	-1.092257019670221	-0.584206237836986	-1.1099918518902734	-0.8763093567554789	0.2336824951347944	0.1752618713510958	-0.40894436648589017	
4	0.2701046858525831	0.720279162273555	-0.9563095558057879	-0.06002326352279625	-1.0504071116489344	-0.7502907940349531	1.1404420069331287	0.0	0.8703373210805456	
0	0.1723435219307249	-0.04308588048268123	-0.9945341817297733	-0.7276726481519497	-1.043635771691612	-0.9383147305117245	0.13404496150167494	-0.22979136257429988	-0.038298560429049985	
0	0.041522739926869986	-0.08304547985373997	-0.9901576444099774	-0.3321819194149599	-1.2872049377329695	-0.7058865787567897	0.12456821978060995	-0.2491364395612199	0.08304547985373997	
0	0.6465269501284384	-0.0808158687660548	-1.1517237336225221	-0.37714072090825573	-0.8620359335045845	-1.1314221627247671	0.43101796675229226	0.37714072090825573	-0.21550898337614613	
0	0.5590105339539997	0.02150040515207691	-0.9326489850263109	-0.47300891334569206	-0.9890186369955379	-1.010519042147615	0.5160097236498459	0.08600162060830764	-0.04300081030415382	
0	0.10930339909632934	-0.3461274304717096	-0.9140025614089615	-0.30969296410626646	-0.7104720941261407	-1.1659029236941796	-0.1275206322790509	-0.45543082956803893	-0.23682403137538025	
